Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Descripción del proyecto;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible;Re. Pte. Util.;C. Autorizado;C. Dispuesto;Obl. Reconoc.;C. Ordenado;Pagos Real
;;001;213;93302;63200;2017/000663;2017/000663;AUDITORIO EL POZO. OBRAS DE REMODELACIÓN;213;PUENTE DE VALLECAS;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;70.000,00;70.000,00;140.000,00;5.394,13;70.000,00;64.605,87;64.605,87;64.605,87;0,00;8.241,09
;;001;213;93302;63200;2017/001122;2017/001122;OBRAS DE REPARACIONES URGENTES EN EDIFICIOS DISTRITO PUENTE DE VALLECAS;213;PUENTE DE VALLECAS;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;0,00;22.000,00;22.000,00;22.000,00;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;213;93302;63200;2017/000770;2017/000770;LOCALES C/ MONTES PIRINEOS, 3. ADECUACIÓN PARA AULAS TALLERES;213;PUENTE DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;95.000,00;95.000,00;15.000,00;0,00;80.000,00;80.000,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004362;2017/004362;IFS-COLEGIO PÚBLICO AMÓS ACERO. MEJORA ENVOLVENTE DE LA FACHADA;213;PUENTE DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;10.000,00;10.000,00;98,87;0,00;9.901,13;9.901,13;9.901,13;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004363;2017/004363;IFS-COLEGIO PÚBLICO ARAGÓN. OBRAS DE ADECUACIÓN Y ACCESIBILIDAD EN ZONA INFANTIL.;213;PUENTE DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;167.000,00;167.000,00;31.593,29;0,00;135.406,71;135.406,71;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004364;2017/004364;IFS-CENTRO DE  EDUCACIÓN ESPECIAL PUENTE DE VALLECAS. SUSTITUCIÓN CALDERAS;213;PUENTE DE VALLECAS;05;EDUCACIÓN;02;CENTROS DE EDUCACIÓN ESPECIAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;80.000,00;80.000,00;178,41;0,00;79.821,59;79.821,59;79.821,59;0,00;68.544,41
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004365;2017/004365;IFS-COLEGIO PÚBLICO CONCHA ESPINA. MEJORAS ENVOLVENTE FACHADA Y EFICIENCIA ENERGÉTICA;213;PUENTE DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;195.000,00;195.000,00;1.092,41;0,00;193.907,59;193.907,59;192.851,74;0,00;12.047,79
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004366;2017/004366;IFS-COLEGIO PÚBLICO EL MADROÑO. CARPINTERÍA INTERIOR DE PATIO;213;PUENTE DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;55.000,00;55.000,00;19.950,72;0,00;35.049,28;35.049,28;35.049,27;0,00;32.396,47
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004367;2017/004367;IFS-COLEGIO PÚBLICO FRANCISCO GINER DE LOS RIOS. ADECUACIÓN INSTALACIONES DE ILUMINACIÓN;213;PUENTE DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;70.000,00;70.000,00;4,65;0,00;69.995,35;69.995,35;69.995,35;0,00;10.507,76
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004368;2017/004368;IFS-COLEGIO PÚBLICO FRANCISCO RUANO. ADECUACIÓN CALDERA Y PISTAS DEPORTIVAS;213;PUENTE DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;90.000,00;90.000,00;6.053,68;0,00;83.946,32;83.946,32;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004369;2017/004369;IFS-COLEGIO PÚBLICO FRAY JUNÍPERO. EFICIENCIA ENERGÉTICA EN INSTALACIONES Y ACCESIBILIDAD;213;PUENTE DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;90.000,00;90.000,00;31.169,99;0,00;58.830,01;58.830,01;56.898,91;0,00;4.645,47
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004370;2017/004370;IFS-COLEGIO PÚBLICO JAIME BALMES. MEJORA DE LA ENVOLVENTE DE LA FACHADA;213;PUENTE DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;25.000,00;25.000,00;14.279,25;0,00;10.720,75;10.720,75;10.720,75;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004371;2017/004371;IFS-COLEGIO PÚBLICO JAVIER DE MIGUEL. MEJORA ENVOLVENTE DE LA FACHADA ZONA CONSERJERIA;213;PUENTE DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;42.000,00;42.000,00;11.935,23;0,00;30.064,77;30.064,77;30.064,76;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004372;2017/004372;IFS-COLEGIO PÚBLICO LA RIOJA. MEJORA ENVOLVENTE DE LA FACHADA;213;PUENTE DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;20.000,00;20.000,00;620,71;0,00;19.379,29;19.379,29;19.379,29;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004373;2017/004373;IFS-COLEGIO PÚBLICO MESONEROS ROMANOS. MEJORA ENVOLVENTE DE LA FACHADA;213;PUENTE DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;70.000,00;70.000,00;638,93;0,00;69.361,07;69.361,07;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004374;2017/004374;IFS-COLEGIO PÚBLICO SAN PABLO. MEJORA DE LA ENVOLVENTE DE LA FACHADA;213;PUENTE DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;20.000,00;20.000,00;10.849,67;0,00;9.150,33;9.150,33;9.150,33;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004375;2017/004375;IFS-COLEGIO PÚBLICO SANTO DOMINGO. INSTALACIÓN ELÉCTRICA Y VENTILACIÓN ACCESO ANFITEATRO;213;PUENTE DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;8.000,00;8.000,00;3.874,26;0,00;4.125,74;4.125,74;4.125,74;0,00;550,84
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004376;2017/004376;IFS-COLEGIO PÚBLICO  VIRGEN DEL CERRO. OBRAS DE ACCESIBILIDAD EN EXTERIORES;213;PUENTE DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;25.000,00;25.000,00;16.745,50;0,00;8.254,50;8.254,50;8.214,74;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004377;2017/004377;IFS-COLEGIO PÚBLICO ASTURIAS. MEJORA ENVOLVENTE DE LA FACHADA;213;PUENTE DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;10.000,00;10.000,00;537,03;0,00;9.462,97;9.462,97;9.462,97;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004378;2017/004378;IFS-CENTRO CULTURAL ALBERTO SÁNCHEZ. MEJORA ENVOLVENTE EDIFICIO,EFICIENCIA Y ACCESIBILIDAD;213;PUENTE DE VALLECAS;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;145.000,00;145.000,00;390,13;0,00;144.609,87;144.609,87;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004379;2017/004379;IFS-CENTRO CULTURAL LOPE DE VEGA.EFICIENCIA INSTALACIONES ILUMINACIÓN Y ADECUACIÓN ACCESOS;213;PUENTE DE VALLECAS;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;45.000,00;45.000,00;3.753,80;0,00;41.246,20;41.246,20;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004380;2017/004380;IFS-CENTRO DE MAYORES CASA DEL BULEVAR. EFICIENCIA INSTALACIONES CALEFACCIÓN Y CLIMATIZACIÓN;213;PUENTE DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;150.000,00;150.000,00;17.745,09;0,00;132.254,91;132.254,91;113.308,76;0,00;7.353,32
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004381;2017/004381;IFS-CENTRO DE MAYORES ENTREVÍAS. ADAPTACIÓN A NORMATIVA DE ACCESIBILIDAD Y TECNOLOGÍA LED;213;PUENTE DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;75.000,00;75.000,00;523,44;0,00;74.476,56;74.476,56;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004382;2017/004382;IFS-CENTRO DE MAYORES PABLO NERUDA. OBRAS DE ADAPTACIÓN A NORMATIVA DE ACCESIBILIDAD;213;PUENTE DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;40.000,00;40.000,00;4.399,32;0,00;35.600,68;35.600,68;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004383;2017/004383;IFS-CENTRO DE MAYORES ALTO DEL ARENAL.EFICIENCIA ENERGÉTICA INSTALACIONES DE CLIMATIZACIÓN;213;PUENTE DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;30.000,00;30.000,00;32,44;0,00;29.967,56;29.967,56;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004384;2017/004384;IFS-CENTRO CULTURAL TALLERES DE CREATIVIDAD. EFICIENCIA INSTALACIONES DE CLIMATIZACIÓN;213;PUENTE DE VALLECAS;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;45.000,00;45.000,00;15.116,62;0,00;29.883,38;29.883,38;29.883,38;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004385;2017/004385;IFS-CENTRO DE MAYORES NAVACERRADA. OBRAS DE EFICIENCIA ENERGÉTICA EN ASEOS Y VESTUARIOS;213;PUENTE DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;30.000,00;30.000,00;30.000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004386;2017/004386;IFS-CENTRO DE MAYORES FÁTIMA DE MADRID. EFICIENCIA INSTALACIONES AGUA CALIENTE SANITARIA;213;PUENTE DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;50.000,00;50.000,00;2.865,62;0,00;47.134,38;47.134,38;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004387;2017/004387;IFS-CENTRO DEPORTIVO ALBERTO GARCIA. TECNOLOGÍA LED Y ADAPTACIÓN VESTUARIOS;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;250.000,00;250.000,00;0,13;0,00;249.999,87;249.999,87;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004388;2017/004388;IFS-CENTRO DEPORTIVO  ALBERTO GARCIA. ADECUACIÓN CERRAMIENTO PISCINA CLIMATIZADA;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;130.000,00;130.000,00;0,09;0,00;129.999,91;129.999,91;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004389;2017/004389;IFS-CENTRO DEPORTIVO PALOMERAS. EFICIENCIA INSTALACIONES AGUA CALIENTE SANITARIA Y CALDERA;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;220.000,00;220.000,00;17.206,75;0,00;202.793,25;202.793,25;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004390;2017/004390;IFS-CENTRO DEPORTIVO PALOMERAS. MEJORA CERRAMIENTOS Y CUBIERTAS;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;343.000,00;343.000,00;9,78;0,00;342.990,22;342.990,22;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004391;2017/004391;IFS-DEPORTIVO PALOMERAS. EFICIENCIA CLIMATIZACIÓN PABELLÓN EDIFICIO VESTUARIOS PISCINAS;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;125.000,00;125.000,00;24.544,97;0,00;100.455,03;100.455,03;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004392;2017/004392;IFS-DEPORTIVO PALOMERAS. EFICIENCIA ENERGÉTICA INSTALACIONES ILUMINACIÓN PISTAS EXTERIORES;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;250.000,00;250.000,00;1,23;0,00;249.998,77;249.998,77;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004393;2017/004393;IFS-CENTRO DEPORTIVO ENTREVIAS. MEJORA DE LA ENVOLVENTE DEL EDIFICIO;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;220.000,00;220.000,00;4,27;0,00;219.995,73;219.995,73;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004395;2017/004395;IFS-CENTRO DEPORTIVO PALOMERAS.CUBIERTA PISTA DE TENIS;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;180.000,00;180.000,00;13,09;0,00;179.986,91;179.986,91;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004396;2017/004396;IFS-CENTRO DEPORTIVO ENTREVIAS. ADAPTACIÓN DOS PISTAS DE PÁDEL;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;100.000,00;100.000,00;3,00;0,00;99.997,00;99.997,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004397;2017/004397;IFS-BIBLIOTECA SIERRA CAMEROS. ADAPTACIÓN SALA DE ESTUDIO;213;PUENTE DE VALLECAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;25.000,00;25.000,00;337,94;0,00;24.662,06;24.662,06;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004622;2017/004622;IFS-CENTRO SOCIOCULTURAL ALBERTO SÁNCHEZ. OBRAS DE MEJORA Y ADAPTACIÓN A NORMATIVA;213;PUENTE DE VALLECAS;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;25.000,00;25.000,00;317,31;0,00;24.682,69;24.682,69;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004623;2017/004623;IFS-CENTRO DE MAYORES PABLO NERUDA. ADECUACIÓN ITINERARIOS DE EMERGENCIA E ILUMINACIÓN;213;PUENTE DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;8.000,00;8.000,00;3.242,00;0,00;4.758,00;4.758,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004624;2017/004624;IFS-CENTRO DE SERVICIOS SOCIALES RAMÓN PÉREZ AYALA. REORDENACIÓN DE ESPACIOS;213;PUENTE DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;95.000,00;95.000,00;72,61;0,00;94.927,39;94.927,39;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004625;2017/004625;IFS-CENTRO DE MAYORES ALTO DEL ARENAL. SUSTITUCIÓN FALSO TECHO. EFICIENCIA Y SOSTENIBILIDAD;213;PUENTE DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;15.000,00;15.000,00;134,13;0,00;14.865,87;14.865,87;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004626;2017/004626;IFS-CENTRO CULTURAL EL POZO. OBRAS DE REHABILITACIÓN Y EFICIENCIA ENERGÉTICA;213;PUENTE DE VALLECAS;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;200.000,00;200.000,00;18.608,13;0,00;181.391,87;181.391,87;20.686,77;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004627;2017/004627;IFS-CENTRO SOCIOCULTURAL TALLERES DE CREATIVIDAD. ADECUACIÓN DE INSTALACIONES;213;PUENTE DE VALLECAS;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;30.000,00;30.000,00;18.424,09;0,00;11.575,91;11.575,91;11.575,91;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004628;2017/004628;IFS-CENTRO DEPORTIVO ALBERTO GARCIA. ADECUACIÓN INSTALACIONES Y ACCESIBILIDAD;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;140.000,00;140.000,00;0,05;0,00;139.999,95;139.999,95;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004629;2017/004629;IFS-CENTRO DEPORTIVO ENTREVÍAS. ADECUACIÓN INSTALACIONES;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;13.000,00;13.000,00;5.464,07;0,00;7.535,93;7.535,93;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004630;2017/004630;IFS-CENTRO DEPORTIVO PALOMERAS. OBRAS DE ACCESIBILIDAD;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;142.500,00;142.500,00;14.843,20;0,00;127.656,80;127.656,80;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004631;2017/004631;IFS-CENTRO DEPORTIVO PALOMERAS. REFORMAS EN CAFETERÍAS Y BOTIQÍN;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;250.000,00;250.000,00;0,59;0,00;249.999,41;249.999,41;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004632;2017/004632;IFS-CENTRO DEPORTIVO PUENTE DE VALLECAS. REFORMA QUIOSCO Y PISCINA DE VERANO;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;87.500,00;87.500,00;2.624,63;0,00;84.875,37;84.875,37;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004633;2017/004633;IFS-CENTRO DE MAYORES PUERTO DE NAVACERRADA. ADECUACIÓN INSTALACIONES PARA PLACAS SOLARES;213;PUENTE DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;120.000,00;120.000,00;70.051,10;0,00;49.948,90;49.948,90;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004634;2017/004634;IFS-EDIFICIO JUNTA MUNICIPAL PUENTE DE VALLECAS. SEGURIDAD, INSTALACIONES Y ACONDICIONAMIENTO;213;PUENTE DE VALLECAS;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;180.000,00;180.000,00;8.614,28;0,00;171.385,72;171.385,72;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004635;2017/004635;IFS-CENTRO DEPORTIVO PUENTE DE VALLECAS. ADECUACIÓN A NORMATIVA VASO PISCINA DE VERANO;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;345.000,00;345.000,00;1,44;0,00;344.998,56;344.998,56;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004636;2017/004636;IFS-CENTRO DEPORTIVO PUENTE DE VALLECAS. ADECUACIÓN ESCALERA METÁLICA Y RECORRIDOS ACCESIBLES;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;100.000,00;100.000,00;0,06;0,00;99.999,94;99.999,94;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004637;2017/004637;IFS-CENTRO DE EDUCACION ESPECIAL PUENTE DE VALLECAS. ACOMETIDA DE GAS PARA COCINA;213;PUENTE DE VALLECAS;05;EDUCACIÓN;02;CENTROS DE EDUCACIÓN ESPECIAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;60.000,00;60.000,00;21.140,45;0,00;38.859,55;38.859,55;38.859,55;0,00;38.859,55
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004638;2017/004638;IFS-DEPORTIVO BÁSICO C/PUERTO MONASTERIO. ADECUACIÓN PISTAS Y CERRAMIENTO;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;140.050,00;140.050,00;1.274,57;0,00;138.775,43;138.775,43;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;213;93303;63200;2017/004639;2017/004639;IFS-DEPORTIVO BÁSICO JOSÉ DURÁN. INSTALACIÓN CÉSPED ARTIFICIAL EN CAMPO DE FÚTBOL 11;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;345.000,00;345.000,00;181,41;0,00;344.818,59;344.818,59;0,00;0,00;0,00
;;001;214;23103;62500;2017/001507;2017/001507;EQUIPAMIENTO CENTRO DE MAYORES MORATALAZ. CALLE ARROYO BELINCOSO, 13;214;MORATALAZ;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;5.200,00;5.200,00;0,51;0,00;5.199,49;5.199,49;5.199,49;0,00;0,00
;;001;214;23103;62599;2017/001507;2017/001507;EQUIPAMIENTO CENTRO DE MAYORES MORATALAZ. CALLE ARROYO BELINCOSO, 13;214;MORATALAZ;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;11.000,00;11.000,00;3.064,92;0,00;7.935,08;7.935,08;7.935,08;0,00;0,00
;;001;214;23103;62600;2017/001507;2017/001507;EQUIPAMIENTO CENTRO DE MAYORES MORATALAZ. CALLE ARROYO BELINCOSO, 13;214;MORATALAZ;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;4.800,00;4.800,00;154,81;0,00;4.645,19;4.645,19;4.645,19;0,00;0,00
;;001;214;32301;62999;2017/001444;2017/001444;EQUIPAMIENTO COLEGIO PÚBLICO GIL ALBERDI;214;MORATALAZ;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;4.000,00;4.000,00;4.000,00;0,00;0,00;0,00;0,00;0,00;0,00
