Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Descripción del proyecto;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible;Re. Pte. Util.;C. Autorizado;C. Dispuesto;Obl. Reconoc.;C. Ordenado;Pagos Real
;;001;214;93302;63200;2015/006147;2015/006147;IFS-SALÓN DE ACTOS SEDE DISTRITO DE MORATALAZ. REFORMA, MODERNIZACIÓN Y ACCESIBILIDAD;214;MORATALAZ;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;41.000,00;41.000,00;0,00;3,33;40.996,67;40.996,67;40.996,67;0,00;40.996,67
;;001;214;93302;63200;2015/006148;2015/006148;IFS-EDIFICIO C/HACIENDA PAVONES,328.OBRAS DE REFORMA Y MEJORA DE CONDICIONES ACCESIBILIDAD;214;MORATALAZ;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;130.000,00;130.000,00;0,00;15,18;129.984,82;129.984,82;129.984,82;0,00;129.984,82
;;001;214;93302;63200;2015/006149;2015/006149;IFS-LOCAL C/ARROYO FONTARRÓN 479.OBRAS DE REFORMA Y MEJORA DE CONDICIONES ACCESIBILIDAD;214;MORATALAZ;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;68.000,00;68.000,00;0,00;10,88;67.989,12;67.989,12;67.988,65;0,00;33.221,07
;;001;215;23103;62599;2015/000326;2015/000326;EQUIPAMIENTO CENTRO DE MAYORES PRÍNCIPE DE ASTURIAS;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;19.000,00;19.000,00;1.491,19;0,00;17.508,81;17.508,81;17.508,81;0,00;0,00
;;001;215;23103;62599;2015/000328;2015/000328;EQUIPAMIENTO CENTRO DE MAYORES ASCAO;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;1.600,00;1.600,00;183,42;0,00;1.416,58;1.416,58;1.416,58;0,00;0,00
;;001;215;23103;62599;2015/000329;2015/000329;EQUIPAMIENTO CENTRO DE MAYORES PANAMÁ;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;3.400,00;3.400,00;203,99;0,00;3.196,01;3.196,01;3.196,01;0,00;0,00
;;001;215;23103;62599;2015/000330;2015/000330;EQUIPAMIENTO CENTRO DE MAYORES SAN JUAN BAUTISTA;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;18.700,00;18.700,00;1.634,29;0,00;17.065,71;17.065,71;17.065,71;0,00;0,00
;;001;215;23103;62599;2015/000342;2015/000342;EQUIPAMIENTO CENTRO DE MAYORES CARMEN LAFORET, C/ JAZMÍN, 46;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;1.600,00;1.600,00;200,84;0,00;1.399,16;1.399,16;1.399,16;0,00;0,00
;;001;215;23103;62599;2015/000343;2015/000343;EQUIPAMIENTO CENTRO DE MAYORES ISLAS FILIPINAS, C/ NUESTRA SEÑORA DEL VILLAR, 6;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;4.100,00;4.100,00;2.389,93;0,00;1.710,07;1.710,07;1.710,07;0,00;0,00
;;001;215;23103;62599;2015/000344;2015/000344;EQUIPAMIENTO CENTRO DE MAYORES LUIS VIVES, C/ HERMANOS GARCÍA NOBLEJAS, 160;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;1.900,00;1.900,00;152,36;0,00;1.747,64;1.747,64;1.747,64;0,00;0,00
;;001;215;23103;62601;2015/000555;2015/000555;CENTROS DE MAYORES DISTRITO CIUDAD LINEAL. EQUIPOS PARA PROCESO DE DATOS;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;660,50;660,50;660,50;0,00;0,00;0,00;0,00;0,00;0,00
;;001;215;23103;62601;2015/000555;2015/010555;CENTRO DE SERVICIOS SOCIALES LUIS VIVES. EQUIPOS INFORMÁTICOS;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;839,50;839,50;0,00;0,00;839,50;839,50;839,50;0,00;0,00
;;001;215;23103;62901;2015/000371;2015/000371;CENTROS DE MAYORES DISTRITO DE CIUDAD LINEAL. SEÑALIZACIÓN;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;1.645,47;1.645,47;1.645,47;0,00;0,00;0,00;0,00;0,00;0,00
;;001;215;23103;62901;2015/000371;2015/010371;CENTRO DE DÍA DE MAYORES CANAL DE PANAMÁ. SEÑALIZACIÓN;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;;;;;;;0,00;354,53;354,53;0,00;0,00;354,53;354,53;354,53;0,00;0,00
;;001;215;23106;62500;2015/000219;2015/000219;EQUIPAMIENTO CENTRO DE SERVICIOS SOCIALES LUIS VIVES;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;25.000,00;17.900,00;42.900,00;0,00;2.039,67;40.860,33;40.860,33;40.860,33;0,00;21.705,95
;;001;215;32301;63200;2015/000086;2015/000086;OBRAS DE CONSERVACIÓN CENTROS DOCENTES DE ENSEÑANZA DISTRITO DE CIUDAD LINEAL;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;360.176,00;-359.969,76;206,24;206,24;0,00;0,00;0,00;0,00;0,00;0,00
;;001;215;32301;63200;2015/000086;2015/010086;COLEGIO PÚBLICO CONDE DE ROMANONES. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;12.432,75;12.432,75;0,00;0,00;12.432,75;12.432,75;12.432,75;0,00;12.432,75
;;001;215;32301;63200;2015/000086;2015/020086;COLEGIO PÚBLICO MÉJICO. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;1.439,22;1.439,22;0,00;0,00;1.439,22;1.439,22;1.439,22;0,00;1.439,22
;;001;215;32301;63200;2015/000086;2015/030086;COLEGIO PÚBLICO NUESTRA SEÑORA CONCEPCIÓN OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;50.164,72;50.164,72;0,00;0,00;50.164,72;50.164,72;50.164,72;0,00;49.291,90
;;001;215;32301;63200;2015/000086;2015/040086;COLEGIO PÚBLICO SAN JUAN BAUTISTA. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;24.502,06;24.502,06;0,00;0,00;24.502,06;24.502,06;24.502,06;0,00;24.502,06
;;001;215;32301;63200;2015/000086;2015/050086;ESCUELA INFANTIL VEOVEO. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;7.440,37;7.440,37;0,00;0,00;7.440,37;7.440,37;7.440,37;0,00;7.440,37
;;001;215;32301;63200;2015/000086;2015/060086;COLEGIO PÚBLICO SAN JUAN BOSCO. ACONDICIONAMIENTO DE PATIO INFANTIL;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;24.174,55;24.174,55;0,00;0,00;24.174,55;24.174,55;24.174,55;0,00;24.174,55
;;001;215;32301;63200;2015/000086;2015/070086;COLEGIO PÚBLICO LEOPOLDO ALAS CLARÍN. REFORMA PATIO INFANTIL Y PÉRGOLA;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;14.696,50;14.696,50;0,00;0,00;14.696,50;14.696,50;14.696,50;0,00;12.334,89
;;001;215;32301;63200;2015/000086;2015/080086;COLEGIO PÚBLICO GUSTAVO ADOLFO BECQUER. OBRAS DE SOLADO Y VALLADO DE PATIO;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;58.379,21;58.379,21;0,00;0,00;58.379,21;58.379,21;58.379,21;0,00;58.379,21
;;001;215;32301;63200;2015/000086;2015/090086;COLEGIO PÚBLICO CARLOS V, C/ VIRGEN DEL VAL, 3. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;34.027,77;34.027,77;0,00;0,00;34.027,77;34.027,77;34.027,77;0,00;34.027,77
;;001;215;32301;63200;2015/000086;2015/100086;ESCUELA INFANTIL GIGANTES Y CABEZUDOS, C/ RAFAEL BERGAMÍN, 28. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;8.340,22;8.340,22;0,00;0,00;8.340,22;8.340,22;8.340,22;0,00;1.032,61
;;001;215;32301;63200;2015/000086;2015/110086;COLEGIO PÚBLICO MIGUEL BLASCO VILATELA. OBRAS DE ACONDICIONAMIENTO;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;44.597,71;44.597,71;0,00;0,00;44.597,71;44.597,71;44.597,71;0,00;0,00
;;001;215;32301;63200;2015/000086;2015/120086;COLEGIO PÚBLICO GANDHI. OBRAS DE ACONDICIONAMIENTO;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;39.508,97;39.508,97;0,00;0,00;39.508,97;39.508,97;39.508,97;0,00;38.535,28
;;001;215;32301;63200;2015/000086;2015/130086;COLEGIO PÚBLICO SAN BENITO. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;32.586,16;32.586,16;0,00;0,00;32.586,16;32.586,16;32.586,16;0,00;32.586,16
;;001;215;32301;63200;2015/000086;2015/140086;COLEGIO PÚBLICO JOAQUÍN TURINA. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;7.679,55;7.679,55;0,00;0,00;7.679,55;7.679,55;7.679,55;0,00;1.298,77
;;001;215;33401;62301;2015/000220;2015/000220;EQUIPAMIENTO CENTROS CULTURALES DISTRITO CIUDAD LINEAL;215;CIUDAD LINEAL;10;CULTURA;03;CENTROS CULTURALES;;;;;;;7.430,00;-2.726,25;4.703,75;4.703,75;0,00;0,00;0,00;0,00;0,00;0,00
;;001;215;33401;62301;2015/000220;2015/010220;EQUIPAMIENTO CENTRO CULTURAL PRÍNCIPE DE ASTURIAS;215;CIUDAD LINEAL;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;215;33401;62301;2015/000220;2015/020220;EQUIPAMIENTO CENTRO CULTURAL LA ELIPA;215;CIUDAD LINEAL;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;2.726,25;2.726,25;0,00;0,00;2.726,25;2.726,25;2.726,25;0,00;0,00
;;001;215;33401;62500;2015/000220;2015/000220;EQUIPAMIENTO CENTROS CULTURALES DISTRITO CIUDAD LINEAL;215;CIUDAD LINEAL;10;CULTURA;03;CENTROS CULTURALES;;;;;;;13.526,00;-13.024,94;501,06;501,06;0,00;0,00;0,00;0,00;0,00;0,00
;;001;215;33401;62500;2015/000220;2015/010220;EQUIPAMIENTO CENTRO CULTURAL PRÍNCIPE DE ASTURIAS;215;CIUDAD LINEAL;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;4.183,84;4.183,84;0,00;330,14;3.853,70;3.853,70;3.853,70;0,00;0,00
;;001;215;33401;62500;2015/000220;2015/020220;EQUIPAMIENTO CENTRO CULTURAL LA ELIPA;215;CIUDAD LINEAL;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;8.841,10;8.841,10;0,00;1.136,99;7.704,11;7.704,11;7.704,11;0,00;0,00
;;001;215;33401;62599;2015/000220;2015/000220;EQUIPAMIENTO CENTROS CULTURALES DISTRITO CIUDAD LINEAL;215;CIUDAD LINEAL;10;CULTURA;03;CENTROS CULTURALES;;;;;;;2.540,00;-1.588,10;951,90;951,90;0,00;0,00;0,00;0,00;0,00;0,00
;;001;215;33401;62599;2015/000220;2015/020220;EQUIPAMIENTO CENTRO CULTURAL LA ELIPA;215;CIUDAD LINEAL;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;337,64;337,64;0,00;0,00;337,64;337,64;337,64;0,00;0,00
;;001;215;33401;62599;2015/000220;2015/030220;EQUIPAMIENTO CENTRO SOCIOCULTURAL CIUDAD LINEAL, C/ JOSÉ LUIS DE ARRESE, 81;215;CIUDAD LINEAL;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;1.149,50;1.149,50;0,00;0,00;1.149,50;1.149,50;1.149,50;0,00;1.149,50
;;001;215;33401;62599;2015/000220;2015/040220;EQUIPAMIENTO CENTRO CULTURAL SAN JUAN BAUTISTA, C/ SAN NEMESIO, 2;215;CIUDAD LINEAL;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;100,96;100,96;0,00;0,00;100,96;100,96;100,96;0,00;0,00
;;001;215;34201;62300;2015/000221;2015/000221;EQUIPAMIENTO CENTROS DEPORTIVOS DISTRITO CIUDAD LINEAL;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;15.970,00;-11.996,51;3.973,49;3.973,49;0,00;0,00;0,00;0,00;0,00;0,00
;;001;215;34201;62300;2015/000221;2015/010221;EQUIPAMIENTO CENTRO DEPORTIVO PUEBLO NUEVO;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;6.904,06;6.904,06;0,00;0,00;6.904,06;6.904,06;6.904,06;0,00;302,50
;;001;215;34201;62300;2015/000221;2015/020221;EQUIPAMIENTO CENTRO DEPORTIVO CONCEPCIÓN, C/ JOSÉ DEL HIERRO, 5;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;1.420,91;1.420,91;0,00;0,00;1.420,91;1.420,91;1.420,90;0,00;302,50
;;001;215;34201;62300;2015/000221;2015/030221;EQUIPAMIENTO CENTRO DEPORTIVO SAN JUAN BAUTISTA;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;3.671,54;3.671,54;0,00;0,00;3.671,54;3.671,54;3.671,54;0,00;302,50
;;001;215;34201;62599;2015/000221;2015/000221;EQUIPAMIENTO CENTROS DEPORTIVOS DISTRITO CIUDAD LINEAL;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;7.500,00;-5.395,39;2.104,61;2.104,61;0,00;0,00;0,00;0,00;0,00;0,00
;;001;215;34201;62599;2015/000221;2015/010221;EQUIPAMIENTO CENTRO DEPORTIVO PUEBLO NUEVO;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;2.353,96;2.353,96;0,00;0,00;2.353,96;2.353,96;2.353,96;0,00;2.353,96
;;001;215;34201;62599;2015/000221;2015/020221;EQUIPAMIENTO CENTRO DEPORTIVO CONCEPCIÓN, C/ JOSÉ DEL HIERRO, 5;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;1.595,02;1.595,02;0,00;0,00;1.595,02;1.595,02;1.595,02;0,00;1.595,02
;;001;215;34201;62599;2015/000221;2015/030221;EQUIPAMIENTO CENTRO DEPORTIVO SAN JUAN BAUTISTA;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;1.446,41;1.446,41;0,00;0,00;1.446,41;1.446,41;1.446,41;0,00;1.446,41
;;001;215;34201;63200;2015/000087;2015/000087;OBRAS DE CONSERVACIÓN INSTALACIONES DEPORTIVAS DISTRITO DE CIUDAD LINEAL;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;406.000,00;-405.619,65;380,35;380,35;0,00;0,00;0,00;0,00;0,00;0,00
;;001;215;34201;63200;2015/000087;2015/010087;DEPORTIVO BÁSICO SAN JUAN BAUTISTA-CIDAMÓN. REHABILITACIÓN PAVIMENTACIÓN;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;68.411,90;68.411,90;0,00;0,00;68.411,90;68.411,90;68.411,90;0,00;59.097,20
;;001;215;34201;63200;2015/000087;2015/020087;CENTRO DEPORTIVO CONCEPCIÓN. SUSTITUCIÓN PAVIMENTO PISTAS DE TENIS Y PÁDEL;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;35.865,70;35.865,70;0,00;0,00;35.865,70;35.865,70;35.865,70;0,00;35.865,70
;;001;215;34201;63200;2015/000087;2015/030087;CENTRO DEPORTIVO CONCEPCIÓN. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;70.977,97;70.977,97;0,00;0,00;70.977,97;70.977,97;70.977,97;0,00;62.440,85
;;001;215;34201;63200;2015/000087;2015/040087;DEPORTIVO BÁSICO BATERÍAS. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;2.976,37;2.976,37;0,00;0,00;2.976,37;2.976,37;2.976,37;0,00;2.976,37
;;001;215;34201;63200;2015/000087;2015/050087;DEPORTIVO BÁSICO ARRIAGA. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;4.811,77;4.811,77;0,00;0,00;4.811,77;4.811,77;4.811,77;0,00;2.976,37
;;001;215;34201;63200;2015/000087;2015/060087;CENTRO DEPORTIVO PUEBLO NUEVO, C/ FRANCISCO RIOJA, 14. OBRAS DE ACONDICIONAMIENTO;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;75.024,94;75.024,94;0,00;0,00;75.024,94;75.024,94;50.903,57;0,00;50.903,57
;;001;215;34201;63200;2015/000087;2015/070087;CENTRO DEPORTIVO SAN JUAN BAUTISTA, C/ TREVIANA, 1-B. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;67.997,60;67.997,60;0,00;0,00;67.997,60;67.997,60;38.091,97;0,00;38.091,97
;;001;215;34201;63200;2015/000087;2015/080087;DEPORTIVO BÁSICO DOCTOR CIRAJAS. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;2.907,90;2.907,90;0,00;0,00;2.907,90;2.907,90;2.907,90;0,00;2.907,90
;;001;215;34201;63200;2015/000087;2015/090087;DEPORTIVO BÁSICO SAN PASCUAL. OBRAS DE MEJORA ILUMINACIÓN CAMPO FÚTBOL;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;57.189,08;57.189,08;0,00;0,00;57.189,08;57.189,08;57.189,08;0,00;0,00
;;001;215;34201;63200;2015/000087;2015/100087;DEPORTIVO BÁSICO ALMUDENA. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;7.353,24;7.353,24;0,00;0,00;7.353,24;7.353,24;7.353,24;0,00;304,64
;;001;215;34201;63200;2015/000087;2015/110087;DEPORTIVO BÁSICO ANTONIO PIRALA. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;750,03;750,03;0,00;0,00;750,03;750,03;750,03;0,00;0,00
;;001;215;34201;63200;2015/000087;2015/120087;DEPORTIVO BÁSICO CEMENTERIO CIVIL. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;1.835,40;1.835,40;0,00;0,00;1.835,40;1.835,40;1.835,40;0,00;0,00
;;001;215;34201;63200;2015/000087;2015/130087;DEPORTIVO BÁSICO JAZMÍN. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;1.835,40;1.835,40;0,00;0,00;1.835,40;1.835,40;1.835,40;0,00;0,00
;;001;215;34201;63200;2015/000087;2015/140087;DEPORTIVO BÁSICO SAN LAMBERTO. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;336,88;336,88;0,00;0,00;336,88;336,88;336,88;0,00;0,00
;;001;215;34201;63200;2015/000087;2015/150087;DEPORTIVO BÁSICO PUENTE VENTAS. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;6.802,02;6.802,02;0,00;0,00;6.802,02;6.802,02;6.802,02;0,00;0,00
;;001;215;34201;63200;2015/000087;2015/160087;DEPORTIVO BÁSICO POLÍGONO ÁFRICA, C/ VILLAESCUSA, 56. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;543,45;543,45;0,00;0,00;543,45;543,45;543,45;0,00;0,00
;;001;215;93302;63200;2015/000085;2015/000085;OBRAS DE CONSERVACIÓN EDIFICIOS DISTRITO DE CIUDAD LINEAL;215;CIUDAD LINEAL;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;233.034,00;-233.030,07;3,93;3,93;0,00;0,00;0,00;0,00;0,00;0,00
;;001;215;93302;63200;2015/000085;2015/010085;EDIFICIO SEDE DISTRITO DE CIUDAD LINEAL. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;25.188,63;25.188,63;0,00;0,00;25.188,63;25.188,63;25.188,63;0,00;17.612,54
;;001;215;93302;63200;2015/000085;2015/020085;CENTRO DE DÍA DE MAYORES ASCAO. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;;;;;;;0,00;15.231,24;15.231,24;0,00;0,00;15.231,24;15.231,24;15.231,24;0,00;15.231,24
;;001;215;93302;63200;2015/000085;2015/030085;CENTRO DE MAYORES ISLAS FILIPINAS. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;24.725,06;24.725,06;0,00;0,00;24.725,06;24.725,06;24.725,06;0,00;24.725,06
;;001;215;93302;63200;2015/000085;2015/040085;CENTRO DE MAYORES LUIS VIVES. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;24.945,04;24.945,04;0,00;0,00;24.945,04;24.945,04;24.945,04;0,00;24.945,04
;;001;215;93302;63200;2015/000085;2015/050085;CENTRO CULTURAL PRÍNCIPE DE ASTURIAS. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;24.955,91;24.955,91;0,00;0,00;24.955,91;24.955,91;24.955,91;0,00;24.955,91
;;001;215;93302;63200;2015/000085;2015/060085;CENTRO CULTURAL SAN JUAN BAUTISTA. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;13.441,89;13.441,89;0,00;0,00;13.441,89;13.441,89;13.441,89;0,00;13.441,89
;;001;215;93302;63200;2015/000085;2015/070085;CENTRO SOCIO CULTURAL SIENA. MEJORAS DE SONORIZACIÓN;215;CIUDAD LINEAL;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;33.607,01;33.607,01;0,00;0,00;33.607,01;33.607,01;33.607,01;0,00;33.607,01
;;001;215;93302;63200;2015/000085;2015/080085;AUDITORIO AL AIRE LIBRE PARQUE DEL CALERO. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;21.354,00;21.354,00;0,00;0,00;21.354,00;21.354,00;21.354,00;0,00;887,35
;;001;215;93302;63200;2015/000085;2015/090085;CENTRO SOCIOCULTURAL JUVENIL CIUDAD LINEAL. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;7.421,93;7.421,93;0,00;0,00;7.421,93;7.421,93;7.421,93;0,00;7.421,93
;;001;215;93302;63200;2015/000085;2015/100085;CENTRO DE MAYORES CANAL DE PANAMÁ. OBRAS DE CONSERVACIÓN;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;1.817,89;1.817,89;0,00;0,00;1.817,89;1.817,89;1.817,89;0,00;1.817,89
